寮€鐩樹环(鍏?,鏈€楂樹环(鍏?,鏈€浣庝环(鍏?,鏀剁洏浠?鍏?,鎴愪氦棰?鐧句竾),鎴愪氦閲?鑲?
2444.45,2462.86,2429.07,2441.11,879104.57,55168125300.0
2438.58,2438.58,2403.69,2429.86,778576.91,53002820600.0
2431.72,2431.72,2377.91,2417.89,868626.06,60181317300.0
2412.57,2427.92,2411.43,2427.77,742937.25,52224978000.0
2428.66,2439.96,2400.25,2414.3,829276.45,59786332700.0
2415.38,2465.37,2409.48,2463.36,772062.31,53157271000.0
2462.81,2492.6,2454.1,2490.64,743489.21,53223518700.0
2491.27,2503.79,2481.68,2492.59,800435.75,61092360900.0
2490.02,2496.57,2472.39,2494.27,752689.92,57129567500.0
2490.61,2508.88,2479.59,2502.02,784853.7,57388120300.0
2503.79,2510.09,2485.75,2500.83,767014.75,54952022400.0
2499.21,2523.24,2482.53,2488.88,819405.12,57755259000.0
2483.41,2494.06,2468.88,2486.13,750408.02,51525808900.0
2485.03,2491.34,2437.56,2437.56,804472.78,57164442700.0
2431.93,2450.19,2411.02,2446.05,714327.6,50900041300.0
2411.83,2443.37,2407.95,2440.05,592758.91,43591068600.0
2456.02,2459.43,2447.32,2451.36,688258.05,51530745400.0
2446.6,2462.69,2432.25,2434.23,676605.17,48847728900.0
2443.13,2451.78,2387.86,2406.56,725024.68,51231511800.0
2399.02,2413.02,2390.29,2402.2,543683.6,38138051800.0
2382.86,2385.9,2343.74,2347.16,566656.93,41258802400.0
2357.25,2398.71,2357.25,2395.05,504703.88,35261379300.0
2422.15,2426.9,2401.9,2413.92,567706.95,40147890000.0
2418.55,2418.55,2397.71,2403.46,523503.53,37382765400.0
2397.77,2397.77,2341.78,2363.81,534606.74,39385089500.0
2364.02,2395.74,2355.43,2394.39,484657.82,33965891900.0
2391.61,2404.11,2386.31,2399.26,483313.14,34120029400.0
2390.76,2407.35,2380.84,2400.52,563137.43,38365500800.0
2396.11,2402.08,2376.25,2402.04,546460.16,36156419900.0
2400.79,2423.55,2400.79,2422.64,533139.17,35829868500.0
2419.93,2434.45,2413.73,2420.04,569678.0,37811757600.0
2420.92,2426.39,2402.88,2416.18,539402.77,37231127900.0
2418.85,2430.12,2411.8,2412.67,559803.95,38226250300.0
2411.69,2433.31,2408.01,2433.22,570790.03,36280331300.0
2441.14,2445.05,2420.42,2424.39,617166.44,38683049700.0
2417.19,2417.19,2389.32,2397.51,606050.32,39832512700.0
2389.82,2397.23,2354.69,2362.24,604708.16,39184698200.0
2363.85,2400.45,2356.32,2400.03,611152.6,38001438300.0
2391.82,2424.8,2385.71,2411.78,659059.31,40969401000.0
2412.61,2425.06,2371.89,2392.27,672622.36,44383416600.0
2390.0,2402.15,2377.9,2393.6,551101.97,36078656500.0
2402.85,2425.16,2401.93,2425.16,609881.69,38493183000.0
2421.88,2432.53,2406.34,2406.42,665324.27,44573408900.0
2403.88,2419.31,2399.26,2417.97,616865.02,40102296400.0
2422.73,2436.24,2418.13,2436.24,589660.63,38886038400.0
2428.89,2430.95,2395.68,2430.08,637062.58,42661209800.0
2427.2,2459.16,2424.28,2457.78,658370.16,45388079200.0
2458.07,2469.29,2455.1,2467.16,655708.88,44841196400.0
2470.37,2472.14,2452.93,2462.39,693965.57,46560201500.0
2459.8,2471.54,2447.15,2449.95,668984.63,45817933800.0
2453.61,2477.02,2452.56,2477.02,635624.38,43793166600.0
2473.85,2475.3,2456.23,2460.86,691427.29,47926393200.0
2457.87,2491.38,2455.26,2490.27,672557.14,46199385400.0
2494.31,2525.58,2494.31,2525.58,745793.61,47718399800.0
2522.23,2528.79,2515.33,2520.37,720402.99,48071164400.0
2519.26,2527.96,2514.56,2520.48,721360.13,47778359000.0
2520.5,2521.61,2509.7,2512.22,662565.96,44698049700.0
2507.65,2515.63,2501.23,2507.15,667083.89,44128963000.0
2479.48,2518.68,2478.13,2516.94,687529.63,43539097600.0
2525.73,2529.02,2504.29,2519.27,728259.55,47301283100.0
2517.99,2524.14,2510.14,2524.14,678971.16,46044118000.0
2520.47,2525.87,2507.12,2508.45,684884.16,47863787900.0
2509.42,2527.49,2506.82,2526.38,641750.49,43396698200.0
2523.3,2528.3,2493.62,2495.5,675377.5,46777699800.0
2509.09,2511.96,2460.12,2477.49,675619.38,45014216900.0
2484.3,2521.29,2481.91,2521.29,615474.17,40810274500.0
2521.26,2549.2,2519.88,2543.16,695503.28,47054755400.0
2528.77,2552.06,2525.85,2546.65,679057.15,45386002600.0
2555.24,2571.27,2551.51,2561.91,696525.93,47516232400.0
2555.87,2564.42,2550.94,2558.25,653648.45,46156842500.0
2554.78,2565.22,2540.28,2543.49,654947.65,47501850100.0
2546.15,2559.31,2537.48,2559.31,647679.98,47449150700.0
2554.51,2554.51,2523.15,2523.15,667484.92,50418320300.0
2515.27,2528.8,2476.27,2478.41,666449.9,50463990900.0
2477.02,2505.09,2477.02,2504.33,571999.29,48036278300.0
2510.96,2524.39,2508.08,2520.3,630016.03,53163265200.0
2522.56,2528.33,2515.55,2524.74,627289.02,49240067600.0
2526.69,2527.5,2488.98,2491.96,655545.72,50736522100.0
2489.92,2507.7,2482.65,2494.2,567285.59,43610666800.0
2497.45,2515.2,2492.83,2514.82,593880.15,43215711700.0
2512.77,2512.77,2492.8,2494.41,586862.05,42428006700.0
2494.17,2525.3,2494.17,2517.16,603918.62,45543080600.0
2524.38,2531.76,2520.49,2530.14,626736.51,46867522600.0
2541.46,2542.99,2510.96,2527.7,756072.97,57054686500.0
2522.04,2523.47,2471.28,2483.69,766150.49,58383278300.0
2468.47,2486.74,2455.28,2481.33,662400.09,51351600600.0
2482.65,2489.14,2451.32,2452.82,704297.62,56184984700.0
2446.01,2469.34,2429.74,2467.32,607982.06,46312510400.0
2466.96,2475.25,2436.88,2441.23,614437.72,47547403100.0
2453.85,2475.82,2450.54,2475.82,625336.42,46611136400.0
2478.28,2478.28,2434.92,2434.92,636529.73,49513909300.0
2422.61,2449.24,2418.19,2435.4,643758.91,50638226700.0
2438.28,2474.21,2437.93,2473.01,681429.7,50532197900.0
2473.89,2476.95,2458.87,2464.83,725086.78,54887020700.0
2458.87,2465.43,2426.91,2442.12,644543.88,48339852700.0
2439.73,2449.55,2418.1,2419.69,669283.76,51711538400.0
2410.63,2415.17,2383.25,2387.65,566667.21,43878415200.0
2372.86,2402.22,2369.6,2392.24,506151.38,37184418400.0
2381.24,2392.67,2313.06,2313.06,553134.1,44610545700.0
2321.03,2338.54,2297.26,2329.17,455865.83,35128831500.0
2327.11,2327.33,2262.12,2262.41,476438.48,37319445300.0
2277.72,2293.83,2236.34,2262.37,465106.78,35889292700.0
2297.3,2301.56,2278.75,2285.99,465994.02,37163439300.0
2282.98,2282.98,2234.22,2280.51,490826.04,39413310300.0
2279.92,2318.37,2275.12,2317.23,538058.91,43044232200.0
2317.63,2317.63,2286.81,2302.47,531355.98,40894157100.0
2291.07,2298.97,2260.06,2262.96,565245.65,44176180100.0
2249.4,2275.86,2241.59,2253.13,500778.94,39144947000.0
2256.87,2283.68,2251.3,2283.63,485858.67,37139160800.0
2293.08,2304.28,2285.68,2296.99,481453.46,37530877500.0
2293.45,2314.83,2287.9,2302.16,553015.97,42928561200.0
2287.26,2311.82,2284.12,2311.79,480329.81,38837049600.0
2313.51,2325.97,2309.73,2325.8,555046.54,44801214200.0
2312.12,2312.12,2284.23,2297.3,590595.88,45691784100.0
2300.37,2337.87,2300.37,2337.58,625266.22,45406101300.0
2322.94,2338.63,2253.96,2282.44,792905.22,62904562100.0
2301.92,2329.9,2301.92,2310.07,577064.53,43465089000.0
2310.22,2318.09,2285.05,2318.09,535316.72,39794025900.0
2322.97,2329.02,2310.3,2326.25,556498.53,39926109100.0
2314.69,2314.69,2298.62,2313.18,517925.86,40042991200.0
2321.5,2323.11,2290.74,2294.08,566547.16,45112570100.0
2278.13,2295.2,2256.96,2264.64,575567.26,44826677500.0
2252.7,2252.7,2194.43,2203.41,566406.13,43033849900.0
2205.26,2211.89,2129.75,2139.67,624336.26,48566082000.0
2143.79,2154.62,2028.44,2116.15,641926.91,52118799500.0
2165.42,2179.49,2156.05,2160.94,612625.62,45735173200.0
2128.96,2176.47,2106.33,2173.14,591465.32,44642913900.0
2154.1,2163.98,2109.46,2109.46,551758.54,41095792200.0
2091.08,2107.97,2013.37,2013.37,616059.88,49113319900.0
2049.61,2091.49,1976.06,2086.24,669733.22,51065317700.0
2118.02,2167.82,2115.78,2133.01,742943.66,53055256100.0
2121.95,2150.58,2116.62,2144.9,562050.11,45201628200.0
2152.24,2170.29,2136.91,2160.54,594069.22,47249131800.0
2155.89,2166.65,2140.09,2151.68,559997.43,46450150800.0
2157.79,2170.06,2147.8,2163.2,537394.68,45067751200.0
2150.7,2158.3,2127.39,2144.34,529361.68,44069282700.0
2146.1,2152.02,2113.73,2113.73,528491.85,43718468000.0
2098.79,2114.64,2075.71,2096.5,495913.9,42333298700.0
2101.24,2109.79,2077.15,2084.47,500012.94,42513225300.0
2094.05,2137.61,2090.08,2137.61,545377.04,45096789800.0
2129.97,2133.44,2113.79,2117.96,581017.36,49890606600.0
2104.38,2133.99,2097.12,2127.82,529916.75,47057621300.0
2126.2,2132.75,2113.61,2127.96,532502.4,48442921700.0
2117.28,2129.52,2087.53,2087.53,524892.59,47857870300.0
2089.63,2092.96,2054.78,2080.77,512401.29,46248466700.0
2068.14,2068.14,2003.09,2011.45,528592.08,46326184000.0
2009.41,2047.88,1995.57,2047.88,493975.78,44976561000.0
2034.58,2042.13,2012.18,2012.18,475223.62,43871300200.0
2024.34,2045.89,2015.86,2034.48,468901.68,40677125100.0
2020.75,2029.76,2001.33,2013.87,497739.43,43833582800.0
1999.3,2026.55,1980.19,2022.52,411908.67,36460568200.0
2021.4,2036.31,2009.39,2020.28,416624.21,35716648000.0
2018.46,2020.74,1978.96,1985.65,447105.69,39913347600.0
1975.22,1988.77,1917.01,1923.81,459812.62,42925153400.0
1911.23,1932.59,1890.04,1914.11,404474.71,37220385100.0
1879.85,1880.9,1790.03,1790.03,469816.87,45761244200.0
1791.76,1814.45,1747.53,1752.27,442820.89,43356638700.0
1729.85,1821.39,1724.92,1821.39,494759.77,47620843500.0
1811.29,1830.57,1786.95,1808.47,451836.27,40897548200.0
1822.91,1881.6,1815.35,1878.88,524605.25,46493426900.0
1866.49,1907.53,1863.42,1891.66,491556.41,40997960700.0
1845.95,1875.79,1840.36,1859.39,413582.13,37539543200.0
1852.35,1876.77,1852.12,1865.92,371397.52,33910914300.0
1839.42,1896.29,1833.59,1894.39,462831.98,41132821100.0
1897.33,1959.27,1897.14,1918.52,605072.52,50695104800.0
1906.18,1931.84,1903.15,1921.65,452362.05,40442581200.0
1932.2,1936.13,1911.14,1931.45,416213.57,38483806100.0
1945.9,1953.73,1919.98,1926.01,437216.53,40840947000.0
1925.59,1940.05,1911.01,1940.05,438261.2,38715678700.0
1942.23,1957.56,1933.18,1941.54,431494.83,39388357500.0
1912.98,1952.7,1909.57,1952.7,446671.27,41431409900.0
1962.85,1983.67,1958.41,1983.67,505340.9,44630324800.0
1988.04,1995.3,1975.26,1994.76,478499.29,42020065800.0
1993.44,1993.44,1922.48,1922.48,551769.38,48868089100.0
1921.52,1944.88,1918.47,1944.88,419830.46,37475291100.0
1947.57,1964.96,1917.58,1955.13,445519.72,40014181000.0
1967.38,1979.83,1941.25,1955.03,443122.74,39762866700.0
1964.69,1975.92,1951.25,1975.89,434348.8,37434758000.0
1976.7,2008.97,1962.41,2006.95,503501.5,42056905100.0
2002.81,2019.92,1997.64,2012.65,482675.71,40792443800.0
2005.59,2027.77,2000.9,2026.51,477859.35,40615805000.0
2027.32,2073.94,2023.38,2073.56,595015.11,46170205600.0
2074.12,2081.9,2056.28,2072.58,556581.98,45457489300.0
2073.88,2087.21,2045.64,2083.42,592665.81,47612121100.0
2078.39,2078.39,2037.09,2045.7,508211.76,43107683000.0
2033.16,2086.77,2031.62,2085.31,546164.95,44054676900.0
2069.19,2093.01,2064.37,2085.1,578736.51,46324999100.0
2063.0,2089.13,2026.65,2089.11,585416.76,48759995700.0
2093.89,2133.72,2089.83,2098.99,676767.7,56095401300.0
2099.62,2124.74,2097.32,2106.75,574535.84,48807823100.0
2091.26,2134.34,2089.35,2131.22,595942.66,46436078600.0
2141.39,2171.0,2139.0,2158.34,636552.7,47533397700.0
2157.68,2166.88,2126.32,2147.29,608079.02,49027608100.0
2149.54,2151.17,2119.03,2119.82,555435.23,43877689300.0
2123.55,2164.01,2109.67,2164.01,601724.8,47190889900.0
2170.39,2193.68,2165.77,2192.66,650459.59,50125404900.0
2202.63,2226.33,2202.63,2216.98,687112.41,51424261800.0
2216.49,2246.12,2204.21,2243.92,695684.36,53502955100.0
2237.54,2245.47,2193.11,2194.51,754858.64,57881936300.0
2196.36,2236.59,2196.36,2224.15,649474.16,50289473100.0
2224.79,2231.77,2210.66,2219.41,592858.47,45578351500.0
2214.33,2245.31,2202.87,2245.31,641126.83,45843652700.0
2249.56,2257.43,2204.82,2232.98,664378.44,49396947200.0
2226.33,2234.43,2188.35,2207.2,599172.09,45114192600.0
2208.6,2232.52,2195.22,2227.66,614824.42,45354693400.0
2236.54,2243.32,2217.61,2219.9,607479.34,46401181600.0
2211.36,2211.36,2170.52,2187.34,583792.94,45124333600.0
2187.42,2192.58,2152.52,2155.56,565774.93,44428374700.0
2156.28,2183.22,2145.42,2175.59,548175.19,44510551600.0
2170.93,2206.52,2165.84,2192.7,595851.64,46948063900.0
2185.15,2202.05,2159.99,2159.99,627239.63,50583902600.0
2165.68,2193.59,2153.11,2191.96,598045.52,47323260900.0
2192.86,2202.92,2178.46,2194.92,600720.03,48570264000.0
2202.37,2214.29,2197.56,2210.46,569050.3,46061458900.0
2205.6,2213.59,2193.81,2193.81,597513.19,48641736500.0
2199.21,2209.45,2167.46,2185.41,557838.96,46484015000.0
2185.13,2188.99,2159.24,2165.36,513894.85,43357293800.0
2167.06,2190.45,2154.9,2187.23,499711.8,42335303600.0
2182.95,2197.22,2177.47,2194.54,528343.55,44386410400.0
2205.19,2219.93,2199.13,2203.24,611466.43,50486992600.0
2204.97,2208.07,2177.59,2181.25,604184.37,48546257700.0
2178.25,2202.49,2165.83,2202.49,594861.07,45476623500.0
2177.24,2177.24,2118.25,2138.17,705161.51,59642229800.0
2141.23,2169.64,2110.39,2117.19,659550.02,52584901700.0
2128.88,2139.29,2107.02,2135.33,528256.49,42825587600.0
2141.25,2167.31,2136.1,2166.01,581338.91,45484980900.0
2160.82,2183.22,2157.0,2183.22,560327.25,42421487400.0
2179.96,2188.49,2172.86,2188.49,561587.34,42518371000.0
2183.83,2192.4,2170.32,2180.83,576112.34,42792537400.0
2191.01,2217.12,2185.03,2216.98,639275.39,48890660200.0
2214.6,2221.83,2206.75,2207.06,595631.3,49039043700.0
2203.18,2221.41,2201.75,2217.44,589050.55,45729852700.0
2219.63,2235.53,2216.78,2227.04,610983.95,49021223900.0
2229.63,2244.8,2217.13,2242.45,650590.48,51186851300.0
2237.29,2239.39,2229.58,2236.53,635990.05,50257942400.0
2236.04,2240.24,2207.99,2207.99,662348.56,51874243800.0
2201.48,2228.39,2196.56,2228.32,598705.3,46380368000.0
2223.9,2231.75,2218.32,2227.38,583980.85,46067112900.0
2230.94,2231.87,2157.68,2160.38,667671.58,54203175800.0
2167.46,2171.02,2128.57,2155.14,567022.95,46836774900.0
2160.02,2175.15,2142.55,2146.19,531590.58,42320060700.0
2119.3,2149.73,2114.67,2147.74,482076.76,39538239200.0
2147.88,2150.33,2126.68,2137.72,484735.74,40945317300.0
2128.16,2132.95,2087.48,2096.07,570597.0,45983590200.0
2093.0,2109.91,2076.93,2080.6,457759.36,39319740400.0
2086.04,2095.05,2075.01,2089.74,433294.73,37128161400.0
2085.31,2094.92,2074.77,2088.09,430071.35,36534524900.0
2092.43,2113.27,2081.21,2113.27,490521.34,40259415800.0
2104.92,2129.78,2101.29,2123.2,503263.09,41741387700.0
2124.26,2125.21,2102.94,2104.39,459600.79,39504799000.0
2109.0,2119.48,2099.84,2118.11,440969.02,37561762800.0
2126.38,2130.94,2117.14,2125.05,432328.51,36503876900.0
2094.01,2109.91,2086.37,2100.9,416273.97,35532791600.0
2109.14,2110.78,2032.1,2051.79,526626.94,44303005900.0
2046.48,2047.43,2005.6,2005.6,444267.9,39266043300.0
2002.28,2013.22,1980.45,1990.36,375430.72,32959495800.0
2001.86,2023.32,1999.46,2011.66,382373.09,32049173800.0
2004.97,2012.84,1980.61,2004.31,366446.63,33390792900.0
1989.7,2014.6,1987.59,1991.85,368469.43,32162717200.0
1991.06,1996.41,1947.95,1963.69,381988.41,34092508400.0
1949.53,1981.86,1946.11,1949.0,374418.07,32720826100.0
1955.08,1989.4,1949.6,1989.4,376138.59,32091690700.0
1983.9,1983.9,1938.26,1938.26,371216.3,32397235100.0
1958.4,1960.79,1927.29,1937.2,348132.41,31450467100.0
1937.36,1942.84,1911.98,1912.0,320578.28,28322313100.0
1914.47,1917.41,1865.58,1870.5,337870.03,29815077300.0
1874.67,1887.98,1860.18,1882.0,317100.03,27728749800.0
1880.42,1929.53,1852.42,1929.53,403346.0,34713543900.0
1917.85,1952.17,1912.9,1934.28,410574.2,35245916900.0
1949.08,1992.95,1947.62,1984.33,488757.9,39034146900.0
1974.37,1999.17,1971.47,1997.81,458064.13,38248813200.0
2006.87,2019.41,1994.17,2005.08,467799.55,38814493300.0
1999.22,2005.02,1981.84,1981.84,445291.21,36558353800.0
1969.31,1999.72,1950.03,1971.67,456150.97,37534670100.0
1970.71,1979.81,1958.22,1966.93,397212.76,34383015000.0
