开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
2958.69,2980.13,2956.96,2980.05,17373148100.0,198817.01
2979.04,2979.04,2954.18,2954.18,16611005800.0,195288.08
2949.46,2953.3,2934.83,2939.32,15879811000.0,181529.5
2944.84,2946.75,2923.52,2929.06,16157148300.0,181801.94
2924.34,2959.83,2917.15,2958.2,15990737300.0,175630.84
2964.58,2983.06,2964.58,2975.49,16724836400.0,188710.09
2977.7,3008.31,2968.03,2991.56,17989159300.0,203691.63
2992.04,2995.56,2969.72,2978.6,16526354700.0,183985.24
2978.15,2988.96,2969.12,2978.71,13695267800.0,155834.88
2993.98,2998.76,2962.84,2964.18,14974210700.0,173867.23
2949.96,2949.96,2906.77,2909.97,15791610500.0,166285.14
2913.0,2918.3,2891.51,2914.82,12972915400.0,139060.73
2913.02,2913.86,2893.97,2905.24,12976584100.0,146943.64
2907.74,2917.37,2899.62,2909.87,12914544800.0,151576.18
2911.35,2917.83,2891.2,2891.34,13551946300.0,152576.39
2889.55,2911.38,2884.09,2909.2,12443317700.0,144677.41
2904.28,2933.99,2902.86,2933.99,13541760400.0,155770.74
2928.11,2930.49,2907.42,2911.05,13735753000.0,158543.2
2902.55,2910.36,2891.53,2903.64,12345860700.0,139851.21
2906.24,2925.02,2873.99,2885.29,15862336500.0,180593.83
2885.61,2906.61,2880.65,2906.17,17858742900.0,174234.58
2912.52,2915.04,2897.93,2907.06,17000466300.0,165496.77
2905.4,2914.49,2893.42,2903.19,13386220500.0,137449.7
2902.36,2909.84,2883.43,2889.69,11952246800.0,122616.55
2885.97,2892.39,2858.58,2871.98,12261296800.0,140371.32
2874.45,2888.89,2870.24,2875.81,12875580600.0,139351.76
2869.88,2884.86,2857.32,2884.7,12377874200.0,135278.61
2876.91,2882.5,2869.42,2878.12,12554365300.0,135879.22
2886.52,2902.0,2885.08,2899.47,14316309600.0,159736.59
2902.28,2912.01,2894.75,2912.01,13412887800.0,149507.33
2914.46,2919.59,2905.25,2914.48,16079652700.0,174546.48
2908.94,2919.2,2902.79,2917.32,17012399800.0,180617.29
2922.6,2928.26,2915.0,2924.42,16554108700.0,175716.09
2926.34,2926.34,2913.48,2915.7,15176080400.0,166044.16
2937.78,2969.98,2935.85,2967.68,21197858500.0,234036.54
2970.97,2984.64,2958.71,2984.39,21186211900.0,237666.76
2985.26,3039.38,2982.5,3022.42,29303225400.0,302090.9
3021.47,3033.23,3011.72,3017.04,24408969100.0,259173.63
3017.15,3021.42,3007.99,3017.07,20862426400.0,220688.29
3019.64,3027.48,3002.26,3004.94,21507575500.0,223305.04
2999.04,3009.34,2960.44,2962.75,20571661700.0,218484.27
2965.83,2983.82,2960.68,2982.68,16303025000.0,167366.67
2980.43,2988.29,2970.66,2981.88,17565402800.0,189608.56
2981.25,3007.35,2980.4,3007.35,18244042600.0,195586.08
3006.85,3036.11,3003.63,3005.04,24710277900.0,258118.74
2998.17,3041.4,2983.34,3040.02,24806653000.0,267382.99
3036.39,3051.68,3030.51,3050.12,21742902200.0,226763.99
3066.34,3098.1,3066.34,3085.2,29247020800.0,327197.12
3089.02,3093.82,3074.52,3083.79,26149666700.0,289991.71
3070.91,3107.2,3065.31,3083.41,31257584200.0,331182.55
3085.49,3105.45,3084.33,3104.8,27658311100.0,288159.23
3094.24,3094.24,3059.13,3066.89,29787255300.0,306517.39
3082.64,3097.33,3080.13,3094.88,24343564900.0,271716.02
3102.29,3105.22,3081.4,3092.29,21044246200.0,241555.67
3091.49,3115.57,3075.38,3115.57,21062100400.0,258524.06
3120.67,3127.17,3105.6,3106.82,22997376900.0,271542.44
3103.17,3107.94,3082.04,3090.04,20231302300.0,232913.45
3095.73,3096.37,3070.88,3074.08,20337547500.0,236843.36
3081.46,3091.95,3067.25,3075.5,19030429900.0,242273.05
3082.11,3096.31,3070.48,3095.79,21049334100.0,271122.46
3085.79,3085.79,3051.23,3052.14,23483073900.0,286268.1
3038.49,3069.25,3006.27,3060.75,22385286500.0,278456.92
3037.95,3045.04,2955.35,2976.53,27276323400.0,327490.36
2716.7,2766.58,2716.7,2746.61,21591210300.0,257019.6
2685.27,2786.16,2685.27,2783.29,36404620000.0,374068.47
2792.37,2842.74,2778.86,2818.09,30976182300.0,349184.11
2826.89,2876.59,2807.61,2866.51,31639214200.0,358582.59
2858.93,2875.96,2838.77,2875.96,30947964200.0,362384.16
2860.5,2891.85,2851.05,2890.49,29492978400.0,341520.4
2894.54,2913.82,2882.24,2901.67,26916833500.0,302956.85
2895.56,2926.9,2892.42,2926.9,24873342900.0,297534.42
2927.14,2935.41,2901.24,2906.07,27480484400.0,334526.33
2899.87,2926.94,2899.57,2917.01,25065062700.0,308080.37
2924.99,2983.64,2924.99,2983.62,31319800700.0,367014.34
2981.41,2990.6,2960.78,2984.97,31166591300.0,374998.56
2979.52,2998.27,2971.82,2975.4,31514115100.0,381331.16
2981.88,3031.37,2968.45,3030.15,34573288100.0,413761.36
3022.25,3058.9,3020.14,3039.67,36455727600.0,445062.08
3027.89,3042.18,3007.36,3031.23,37043004400.0,451601.36
2982.07,3016.95,2943.72,3013.05,44162276200.0,513128.64
2978.42,3028.78,2974.94,2987.93,46904955200.0,495341.45
2992.49,3009.46,2980.48,2991.33,35052365800.0,395955.64
2924.64,2948.13,2878.54,2880.3,40121691400.0,432657.78
2899.31,2982.51,2899.31,2970.93,36733336900.0,397244.2
3006.89,3026.84,2976.62,2992.9,41010804700.0,447053.68
2981.81,3012.0,2974.36,3011.67,35333827800.0,389893.92
3036.15,3074.26,3022.93,3071.68,44542580600.0,482770.47
3039.94,3052.44,3029.46,3034.51,36206153300.0,377388.54
2987.18,2989.21,2940.71,2943.29,41456073600.0,438143.85
2918.93,3000.3,2904.8,2996.76,39329664800.0,425017.18
3001.76,3010.03,2968.52,2968.52,35247097000.0,378766.62
2936.02,2944.47,2906.28,2923.49,30777845700.0,328209.2
2804.23,2910.88,2799.98,2887.43,36645043600.0,393019.67
2897.3,2898.03,2784.66,2789.25,35187866500.0,375627.0
2796.28,2826.91,2715.22,2779.64,30614967700.0,323012.82
2792.32,2815.87,2728.76,2728.76,29115985200.0,318611.39
2719.41,2736.82,2646.8,2702.13,30230274700.0,330518.01
2727.02,2751.9,2702.49,2745.62,25201950700.0,281583.37
2677.59,2703.33,2656.5,2660.17,24982025000.0,268423.24
2703.02,2723.41,2667.13,2722.44,25702193000.0,278999.31
2775.3,2788.64,2757.8,2781.59,27314446600.0,293191.2
2761.9,2788.5,2753.43,2764.91,23408402200.0,248279.79
2792.98,2805.55,2771.76,2772.2,24076406600.0,253630.73
2739.72,2759.1,2723.05,2747.21,23970660400.0,250687.14
2767.31,2771.17,2743.12,2750.3,21859867400.0,224271.06
2743.54,2773.36,2731.08,2734.52,21725342700.0,225624.65
2720.23,2780.64,2719.9,2780.64,21786460000.0,233111.58
2773.58,2780.59,2754.07,2763.99,20083740400.0,214062.21
2806.97,2823.28,2801.84,2820.76,27019818600.0,286627.79
2805.92,2823.21,2800.3,2815.37,24351530500.0,253159.67
2825.84,2832.4,2820.43,2825.9,23818484300.0,247392.99
2827.19,2833.01,2789.98,2796.63,23345476800.0,246376.31
2784.6,2792.89,2774.08,2783.05,17712455400.0,184120.28
2794.8,2827.3,2789.43,2827.28,20269656900.0,223605.7
2826.66,2829.75,2808.7,2811.17,20562114600.0,231631.63
2798.43,2823.34,2796.84,2819.94,20300377300.0,222432.6
2835.56,2854.96,2830.02,2838.49,24573675000.0,280025.23
2840.41,2852.99,2833.26,2852.55,21184707800.0,233759.31
2842.24,2842.24,2808.02,2827.01,23323587000.0,248688.59
2814.07,2843.98,2808.48,2843.98,21732000000.0,232796.78
2850.51,2853.64,2835.9,2838.5,24877903700.0,262662.04
2834.94,2834.94,2802.5,2808.53,23518507600.0,244122.29
2812.24,2832.67,2802.96,2815.49,21013098100.0,225293.71
2819.99,2821.75,2758.25,2810.02,25387274500.0,270534.75
2801.38,2831.76,2800.74,2822.44,20206180700.0,222720.22
2832.38,2865.59,2832.38,2860.08,24245527800.0,277440.93
2831.63,2879.26,2830.65,2878.14,24982661600.0,303890.03
2876.47,2882.02,2864.58,2871.52,22673695700.0,268607.49
2882.71,2903.8,2879.2,2895.34,22682207500.0,276562.72
2901.57,2914.28,2884.38,2894.8,22512041000.0,271930.64
2894.62,2897.9,2871.23,2891.56,19708298500.0,238476.22
2882.96,2900.26,2875.54,2898.05,18506131000.0,223866.91
2887.06,2887.06,2869.18,2870.34,19777620200.0,237336.97
2880.71,2884.22,2863.37,2868.46,18898359200.0,246878.19
2872.52,2889.98,2862.27,2875.42,22602288200.0,289089.6
2897.69,2900.22,2887.58,2898.58,19722240500.0,256277.8
2896.47,2896.47,2876.18,2883.74,21051998500.0,269176.55
2890.72,2891.52,2864.21,2867.92,20353203800.0,250569.94
2863.05,2863.05,2808.02,2813.77,20906371200.0,245229.6
2816.24,2821.5,2802.47,2817.97,17288555700.0,202115.35
2827.9,2848.34,2825.9,2846.55,17456236900.0,207427.83
2847.32,2849.0,2831.93,2836.8,19814934300.0,227934.4
2838.21,2861.92,2820.15,2846.22,20754601900.0,239234.26
2835.58,2855.38,2829.63,2852.35,20679280400.0,233799.0
2871.96,2917.15,2871.96,2915.43,26019605000.0,307416.22
2916.32,2926.36,2909.13,2921.4,25610804900.0,294402.75
2930.39,2942.76,2922.66,2923.37,25566398000.0,300447.82
2931.84,2932.97,2910.75,2919.25,22660587300.0,254345.98
2923.19,2930.8,2909.12,2930.8,21736067300.0,253141.14
2941.98,2950.07,2934.21,2937.77,23112436000.0,274611.82
2939.54,2957.12,2932.94,2956.11,20904858500.0,251414.7
2951.28,2951.33,2934.84,2943.75,20792596900.0,243968.5
2939.79,2952.65,2912.19,2920.9,23372294700.0,289023.26
2876.8,2930.26,2872.62,2919.74,23600864200.0,274321.73
2908.28,2922.54,2890.03,2890.03,24320504600.0,293361.56
2912.83,2931.78,2909.13,2931.75,22331306500.0,270948.56
2932.67,2936.62,2919.04,2935.87,23465439100.0,278007.11
2929.88,2942.9,2920.11,2939.32,25869137700.0,289367.73
2938.79,2973.32,2935.82,2967.63,26431396100.0,319089.11
2966.9,2983.44,2959.04,2965.27,26788383400.0,346028.75
2960.89,2972.4,2949.85,2970.62,22521220800.0,305378.77
2972.98,2982.94,2971.22,2979.55,21320073200.0,297008.78
2973.08,2977.91,2951.77,2961.52,22062272900.0,293886.02
2965.11,2990.83,2965.11,2984.67,21495721400.0,297312.33
2991.18,3026.19,2984.98,3025.98,27331314000.0,369883.8
3023.72,3092.44,3021.67,3090.57,39112799600.0,478216.48
3104.0,3152.81,3104.0,3152.81,45879385100.0,535489.33
3187.84,3337.27,3187.84,3332.88,64387890600.0,724153.68
3380.95,3407.08,3336.24,3345.34,65784015900.0,793638.37
3337.55,3421.53,3327.71,3403.44,58708168500.0,696807.63
3403.48,3456.97,3393.64,3450.59,62000182300.0,751406.83
3418.93,3433.11,3372.51,3383.32,55612001100.0,703197.55
3379.39,3458.79,3369.04,3443.29,55800687500.0,717397.05
3435.02,3451.22,3366.08,3414.62,54321149200.0,707327.01
3422.08,3432.45,3345.75,3361.3,49203054200.0,674727.41
3356.36,3373.53,3209.73,3210.1,49061312300.0,679468.34
3214.4,3252.78,3181.27,3214.13,35965241300.0,486536.12
3243.91,3314.15,3220.68,3314.15,41855530600.0,544045.66
3330.55,3336.68,3300.57,3320.89,35925202900.0,488862.18
3315.18,3381.98,3311.79,3333.16,39333533500.0,540577.04
3306.15,3336.3,3257.83,3325.11,40704249900.0,546887.09
3310.64,3319.13,3184.96,3196.77,42705402600.0,584311.86
3210.39,3221.98,3174.66,3205.23,29931902100.0,402231.92
3226.13,3245.3,3208.49,3227.96,28937786100.0,389873.7
3221.99,3294.55,3209.99,3294.55,32492406200.0,453094.4
3299.57,3312.45,3282.16,3286.82,34070412100.0,476974.01
3280.8,3333.79,3261.61,3310.01,35375897900.0,495778.04
3332.18,3368.1,3327.68,3367.97,40746086700.0,572430.76
3376.44,3391.07,3352.5,3371.69,44232855100.0,604942.14
3363.33,3383.64,3333.88,3377.56,38582302700.0,526515.05
3380.76,3392.7,3334.33,3386.46,41530251000.0,570488.25
3370.59,3374.13,3307.71,3354.04,40392963300.0,561435.65
3341.53,3399.93,3335.04,3379.25,38137963000.0,527083.94
3379.49,3409.06,3336.09,3340.29,40045270600.0,514020.76
3327.49,3335.73,3263.27,3319.27,37832895900.0,480731.25
3328.18,3338.15,3309.46,3320.73,32429127800.0,387162.29
3315.67,3362.03,3302.74,3360.1,30599837600.0,367467.42
3373.9,3450.9,3369.37,3438.8,43459826000.0,537425.08
3441.93,3456.72,3432.64,3451.09,38072927500.0,493052.16
3444.56,3454.46,3406.16,3408.13,40572221400.0,498262.16
3385.96,3394.56,3352.78,3363.9,33560098200.0,401815.55
3380.23,3393.92,3358.0,3380.68,28748834000.0,361281.75
3391.11,3396.57,3368.03,3385.64,26622784100.0,345683.38
3392.88,3408.87,3364.16,3373.58,27711342100.0,355997.79
3371.81,3382.6,3320.14,3329.74,29445103600.0,381928.91
3333.49,3351.83,3312.99,3350.11,23709935300.0,317153.39
3346.29,3405.88,3339.65,3403.81,27132554900.0,379367.05
3416.55,3442.74,3395.47,3395.68,32347389000.0,436930.13
3389.74,3410.61,3381.71,3410.61,24699924900.0,326850.96
3420.47,3421.4,3377.21,3404.8,26154631900.0,345638.98
3404.03,3425.63,3374.26,3384.98,25534627900.0,350706.56
3336.41,3360.11,3328.55,3355.37,22163655000.0,308179.66
3349.92,3368.24,3285.63,3292.59,26061656700.0,357726.46
3301.22,3324.39,3276.44,3316.42,27106627800.0,320229.9
3281.0,3289.61,3238.56,3254.63,35150974700.0,341054.53
3282.23,3285.47,3227.64,3234.82,31247280400.0,309676.74
3225.78,3262.5,3220.54,3260.35,22169883000.0,254844.99
3275.92,3283.53,3261.15,3278.81,21392413700.0,269219.92
3277.13,3297.69,3263.75,3295.68,19768440000.0,251763.87
3293.17,3302.46,3271.08,3283.92,20044336400.0,242270.89
3277.32,3290.41,3248.5,3270.44,20293197200.0,279311.05
3270.91,3338.32,3268.53,3338.09,25626078800.0,337025.89
3348.9,3350.59,3313.07,3316.94,21650309300.0,287691.31
3290.67,3320.23,3265.7,3274.3,21401506500.0,269113.29
3278.84,3289.76,3264.89,3279.71,16917806800.0,240742.43
3262.88,3265.35,3221.24,3223.18,20673601100.0,258259.92
3234.37,3239.47,3208.03,3219.42,16482241900.0,220674.48
3224.98,3238.18,3210.89,3217.53,15598278300.0,209672.39
3231.86,3242.79,3219.79,3224.36,15134987000.0,207307.81
3232.71,3244.91,3202.34,3218.05,15350445700.0,205762.86
3262.61,3280.51,3260.19,3272.08,18832564800.0,264171.04
3287.33,3359.15,3286.11,3358.47,25962240800.0,355700.11
3353.12,3361.83,3334.5,3359.75,20492610300.0,288505.84
3353.62,3353.62,3332.96,3340.78,19865938200.0,281159.98
3342.92,3354.58,3330.0,3332.18,19103128200.0,263848.67
3334.46,3348.95,3319.11,3336.36,19429542100.0,253448.03
3351.1,3371.09,3307.84,3312.67,21230354000.0,283882.79
3307.15,3328.1,3293.77,3328.1,16508476200.0,227823.37
3332.15,3332.15,3304.17,3325.02,17763211500.0,246848.14
3315.82,3320.88,3281.37,3312.5,16594998700.0,236428.25
3308.16,3326.05,3276.62,3278.0,17420898200.0,249912.88
3258.7,3264.45,3226.6,3251.12,16773179500.0,235462.47
3240.74,3258.34,3235.54,3254.32,14911556600.0,217487.42
3256.22,3275.87,3238.38,3269.24,17318196500.0,256213.46
3235.76,3289.77,3231.12,3272.73,18470358900.0,278605.67
3278.63,3279.86,3219.42,3224.53,23018880300.0,328917.24
3228.72,3242.8,3209.91,3225.12,22677913700.0,325321.87
3239.81,3278.38,3237.85,3271.07,21529786400.0,303730.15
3273.43,3286.62,3254.11,3277.44,18851412800.0,270723.85
3305.58,3320.41,3291.6,3320.13,22680146200.0,316292.71
3326.46,3326.46,3292.15,3312.16,23486413200.0,325485.06
3329.43,3380.82,3329.43,3373.73,31021977100.0,429948.92
3387.62,3387.62,3346.17,3360.15,27870111300.0,390008.39
3354.02,3365.84,3339.04,3342.2,27120465300.0,355802.07
3344.46,3350.28,3329.49,3338.68,21650130900.0,286927.44
3327.23,3327.23,3291.64,3310.1,22789836400.0,301527.97
3325.62,3346.97,3313.65,3346.97,27959376100.0,333750.6
3347.15,3347.7,3323.95,3339.9,28363247900.0,353623.37
3337.33,3358.89,3333.99,3347.3,28753125900.0,358745.37
3339.09,3367.33,3330.45,3363.09,25326299200.0,319520.19
3359.6,3380.15,3356.31,3377.73,26127121900.0,312659.79
3384.1,3431.65,3377.99,3414.49,37387204700.0,431504.38
3407.41,3413.93,3396.24,3402.82,30099414400.0,359505.8
3417.52,3423.49,3362.33,3362.33,32211020700.0,383477.79
3360.06,3371.45,3344.28,3369.73,25588682200.0,317308.64
3373.84,3408.31,3364.49,3408.31,28064989400.0,326069.55
3418.16,3456.74,3391.76,3391.76,38498996800.0,454500.57
3388.99,3457.64,3386.91,3451.94,31618898000.0,385250.75
3453.52,3465.73,3435.87,3449.38,31281111400.0,383340.85
3448.54,3452.16,3428.8,3442.14,29845993000.0,352422.29
3436.73,3448.4,3417.05,3444.58,25627670500.0,329393.21
3446.65,3449.58,3414.31,3416.6,25452250800.0,336836.8
3417.69,3428.66,3403.03,3410.18,22690732800.0,304635.03
3416.08,3422.54,3371.92,3371.96,26074742400.0,339317.81
3365.73,3384.89,3357.75,3373.28,24730830400.0,321616.36
3381.01,3383.18,3325.17,3347.19,29861715800.0,379848.8
3349.53,3371.13,3338.63,3369.12,23980792600.0,316229.13
3366.58,3373.56,3348.42,3367.23,22566740200.0,315289.74
3371.26,3378.66,3359.17,3366.98,22081397600.0,308823.39
3367.28,3406.15,3354.01,3404.87,27546363100.0,364740.48
3400.49,3413.81,3382.75,3394.9,28099264100.0,354027.38
3394.39,3423.61,3381.12,3420.57,28375979400.0,383898.95
3410.97,3415.75,3353.86,3356.78,32303765400.0,432199.56
3362.47,3394.21,3360.2,3382.32,29952352700.0,413254.78
3382.19,3394.07,3354.02,3363.11,27504445000.0,363321.14
3351.79,3397.01,3348.35,3396.56,29454689500.0,359094.44
3396.36,3412.52,3383.65,3397.29,31618154200.0,398159.97
3399.29,3407.09,3376.09,3379.04,31176918500.0,382102.56
3375.01,3414.45,3374.42,3414.45,29102354300.0,377542.35
3419.73,3474.92,3419.73,3473.07,33567392600.0,450482.32
3474.68,3511.66,3457.21,3502.96,38079080000.0,523367.7
3492.19,3528.68,3484.72,3528.68,40799593400.0,568019.46
3530.91,3556.8,3513.13,3550.88,37023092600.0,521799.53
3552.91,3576.2,3526.62,3576.2,40534822600.0,545709.63
3577.69,3588.06,3544.89,3570.11,34555789600.0,502170.82
3571.32,3597.7,3516.99,3531.5,36247915400.0,526895.93
3518.01,3608.34,3517.47,3608.34,32340615300.0,485771.19
3613.28,3622.35,3575.59,3598.65,38812779100.0,554853.44
3584.93,3599.06,3559.6,3565.9,34766681900.0,511325.1
3566.28,3589.27,3533.79,3566.38,32461274400.0,480343.78
3554.8,3608.77,3544.26,3596.22,30165256500.0,451740.7
3596.36,3603.15,3553.02,3566.38,32343954100.0,467402.58
3564.12,3589.96,3556.44,3583.09,27227166100.0,397144.77
3590.92,3636.24,3585.8,3621.26,32746699500.0,469855.23
3616.54,3616.54,3585.03,3606.75,32446308400.0,485452.19
3605.36,3637.1,3591.02,3624.24,32734107000.0,527257.35
3610.97,3610.97,3564.74,3569.43,27813988400.0,436326.66
3567.55,3578.8,3546.49,3573.34,26410716100.0,396270.39
3534.67,3549.54,3496.88,3505.18,27086246100.0,391574.39
3521.72,3531.6,3446.55,3483.07,29366266400.0,416528.62
3477.17,3506.39,3469.88,3505.28,27756790100.0,371473.07
3510.81,3535.5,3495.57,3533.68,26454063000.0,384127.85
3531.15,3544.01,3508.51,3517.31,29735171600.0,413731.47
3503.78,3524.72,3465.77,3501.86,29883485400.0,418742.55
3509.49,3536.54,3492.96,3496.33,29014617400.0,397391.92
3504.56,3542.21,3492.13,3532.45,24979961900.0,359187.32
3539.77,3604.01,3528.68,3603.49,25382176000.0,371567.97
3612.61,3662.77,3612.5,3655.09,25794082400.0,392643.39
3721.09,3731.69,3663.66,3675.36,34030906500.0,483546.56
3661.78,3699.65,3634.01,3696.17,36105980400.0,484990.21
3707.19,3717.27,3642.44,3642.44,48882147800.0,599323.1
3617.7,3672.15,3617.7,3636.36,39887317400.0,479631.81
3638.94,3645.65,3531.59,3564.08,36215895200.0,484430.41
3595.54,3608.56,3568.47,3585.05,36623229900.0,444735.02
3514.56,3550.41,3500.7,3509.08,33328006700.0,424485.91
3531.48,3552.57,3511.99,3551.4,31548752600.0,402477.04
3566.85,3566.85,3485.36,3508.59,33983048600.0,427680.45
3500.16,3577.62,3498.72,3576.9,34765684600.0,415490.35
3546.64,3552.2,3487.38,3503.49,39361612000.0,462233.73
3463.31,3523.57,3456.67,3501.99,35640922300.0,408849.9
3524.98,3542.3,3421.22,3421.41,38704795400.0,453859.2
3415.34,3429.15,3328.31,3359.29,40765253900.0,456196.19
3389.84,3397.03,3354.82,3357.74,29974916600.0,339571.69
3369.9,3436.83,3369.9,3436.83,32211204400.0,369805.37
3447.2,3454.51,3417.24,3453.08,35802703500.0,381964.28
3441.88,3457.49,3392.51,3419.95,36781329300.0,381646.49
3424.65,3448.88,3406.17,3446.73,31666874700.0,332388.48
3435.73,3454.06,3410.28,3445.55,28005981800.0,306630.47
3449.64,3478.14,3449.38,3463.07,28440389100.0,316529.17
3423.87,3439.52,3389.29,3404.66,30916171600.0,339992.29
3406.12,3443.66,3404.23,3443.44,31255908400.0,332535.04
3445.34,3445.42,3390.05,3411.51,32638940900.0,343477.17
3394.13,3415.29,3362.18,3367.06,31739869700.0,344800.04
3355.07,3382.23,3344.97,3363.59,27067609700.0,290223.44
3373.32,3423.22,3373.32,3418.33,27461498700.0,322408.62
3429.63,3449.83,3409.89,3435.3,28482424300.0,327944.12
3432.53,3457.63,3423.32,3456.68,28542308100.0,331625.65
3452.21,3452.21,3420.83,3441.91,28304926100.0,314174.12
3444.81,3470.03,3438.83,3466.33,27524429500.0,292651.91
3472.63,3487.59,3462.83,3484.39,26265487300.0,317953.2
3491.63,3493.28,3471.76,3482.97,23474667100.0,286329.67
3483.42,3483.42,3453.19,3479.63,29578697800.0,323650.99
3467.49,3495.91,3459.32,3482.55,33175532900.0,348011.33
3475.44,3475.45,3442.14,3450.68,28008519600.0,306422.23
3445.97,3456.16,3403.9,3412.95,30957723900.0,338890.34
3411.29,3425.39,3387.9,3396.47,27062605400.0,290539.88
3397.02,3420.03,3392.98,3416.72,23324232700.0,269010.07
3409.61,3409.61,3373.09,3398.99,23400505400.0,272569.2
3407.19,3432.63,3394.13,3426.62,25857967200.0,295951.09
3427.55,3479.01,3414.36,3477.55,30273581900.0,368472.47
3467.15,3494.3,3463.46,3472.94,28530008200.0,358982.77
3456.3,3481.25,3450.11,3472.93,25377785900.0,323914.15
3482.83,3485.36,3456.32,3465.11,25111451000.0,317081.03
3462.09,3482.36,3456.33,3474.17,24936043300.0,323015.94
3484.11,3497.12,3438.57,3441.17,27697077100.0,388161.68
3440.09,3443.85,3417.26,3442.61,25303239300.0,327046.02
3432.16,3457.07,3423.33,3457.07,24738112000.0,349669.21
3458.08,3478.23,3447.59,3474.9,27663138700.0,371611.59
3468.3,3469.09,3426.9,3446.86,31266035400.0,401442.33
3446.07,3471.24,3426.85,3441.28,31042419200.0,400525.17
3446.41,3457.89,3416.78,3418.87,35378538900.0,411078.84
3423.59,3429.74,3401.93,3427.99,37417088400.0,399717.55
3406.6,3448.1,3384.7,3441.85,35093411200.0,390326.27
3429.75,3466.37,3428.39,3462.75,31144454700.0,343860.41
3432.14,3448.02,3418.38,3429.54,31932532700.0,356376.92
3436.09,3490.64,3422.56,3490.38,33698230900.0,411116.94
3490.41,3530.51,3490.14,3517.62,32213596900.0,424476.78
3520.65,3529.01,3510.86,3529.01,27130855800.0,336028.77
3521.11,3521.11,3503.82,3510.96,27832111700.0,349973.15
3500.88,3517.74,3486.07,3506.94,32600933300.0,390355.32
3510.84,3518.38,3479.67,3486.56,28382628500.0,356025.93
3486.27,3498.3,3469.87,3497.28,28950924200.0,367181.63
3502.54,3584.58,3502.44,3581.34,34124112700.0,472213.53
3586.84,3603.49,3585.37,3593.36,34198028800.0,455831.26
3585.73,3626.36,3579.26,3608.85,30955148600.0,429004.24
3610.77,3622.18,3582.36,3600.78,34920883000.0,452445.03
3600.07,3615.66,3580.65,3615.48,33152377000.0,449694.38
3608.6,3626.07,3581.91,3624.71,35281141300.0,471663.1
3626.33,3629.29,3584.6,3597.14,34855842000.0,454678.07
3595.42,3618.51,3584.21,3584.21,35423303100.0,443506.53
3565.47,3618.8,3561.89,3591.84,33089303800.0,435280.52
3597.14,3600.38,3581.9,3599.54,30371867700.0,432219.95
3598.75,3621.52,3563.25,3580.11,30449147000.0,443161.81
3576.8,3598.71,3572.64,3591.4,29832329600.0,403236.32
3587.53,3624.34,3584.13,3610.86,31817480800.0,442117.29
3614.11,3614.4,3587.15,3589.75,36055497000.0,495372.69
3587.47,3592.95,3547.19,3556.56,34916856600.0,444719.2
3556.71,3561.09,3513.56,3518.33,31259730600.0,410609.31
3508.32,3534.2,3507.35,3525.6,27722991800.0,388761.04
3520.5,3535.62,3503.18,3525.1,29670858500.0,446297.4
3515.5,3540.3,3504.01,3529.18,28089827700.0,426562.79
3539.79,3560.19,3536.81,3557.41,30753639900.0,437092.26
3559.4,3577.47,3549.85,3566.22,31070951800.0,470347.64
3568.58,3570.49,3548.82,3566.65,33544075400.0,461273.6
3567.38,3614.3,3564.52,3607.56,34608783200.0,483898.97
3612.25,3614.36,3594.22,3606.37,32127497400.0,456029.59
3601.68,3601.83,3570.53,3573.18,30607117800.0,440898.71
3572.62,3594.12,3569.5,3591.2,26816281800.0,414698.38
3600.55,3607.7,3573.94,3588.78,29188319200.0,450639.04
3569.89,3569.89,3514.34,3518.76,29194554800.0,452263.19
3516.92,3534.32,3510.58,3534.32,28809483700.0,445431.94
3533.13,3538.35,3496.93,3530.26,31407021100.0,492886.9
3508.59,3557.88,3504.47,3553.72,31883918900.0,457607.65
3557.22,3558.68,3521.06,3525.5,35087785700.0,526858.67
3512.23,3529.31,3485.05,3524.09,34988431700.0,493020.84
3545.2,3565.03,3527.39,3547.84,40363955800.0,564759.28
3547.59,3567.48,3542.82,3566.52,36241671100.0,511917.23
3560.83,3560.83,3525.49,3528.5,37222172200.0,507716.42
3519.06,3565.93,3514.26,3564.59,36325916400.0,507481.84
3559.53,3566.0,3537.73,3539.3,36601477900.0,518640.63
3530.49,3544.88,3506.34,3539.12,33676094600.0,486952.46
3515.07,3538.64,3509.19,3536.79,29378059400.0,422649.89
3543.05,3569.09,3543.05,3562.66,33897874800.0,517239.99
3563.66,3576.47,3558.29,3574.73,38106705400.0,566769.5
3571.72,3571.85,3541.51,3550.4,44642124600.0,604195.15
3538.01,3538.01,3424.74,3467.44,44288220300.0,639061.19
3467.45,3483.87,3380.28,3381.18,46907544300.0,702741.09
3355.82,3385.54,3312.72,3361.59,39582541900.0,564697.72
3403.84,3416.61,3382.57,3411.72,34456942800.0,539748.86
3398.2,3404.88,3370.45,3397.36,38144095600.0,568820.97
3385.69,3464.29,3367.64,3464.29,43292787100.0,657885.78
3446.78,3470.66,3435.46,3447.99,40069808100.0,603419.2
3442.94,3477.6,3440.78,3477.22,34874421800.0,546820.76
3461.72,3486.16,3449.39,3466.55,34843692200.0,540401.11
3465.48,3466.39,3436.93,3458.23,33682440000.0,516406.64
3441.75,3502.84,3438.7,3494.63,34991009400.0,539498.93
